ori_tweet,rewrite_tweet,label
"“Well, that’s not true. You’re saying things you do not know what you’re talking about,” the elder Biden responded.","#2020Election: Joe Biden's dad schools him on the election! ""Son, you're making stuff up. Get your facts straight!"" #BidenBlunder",gemini
"Big spike in the China Plague in Europe and other places that the Fake News used to hold up as examples of places that are doing well, in order to make the U.S look bad. Be strong and vigilant, it will run its course. Vaccines and cures are coming fast!","#FakeNewsExposed! The China Plague's surging in Europe, those so-called ""good examples"" the media touted to shame us. Stay fearless, folks! It's just a blip, and vaccines and cures are right around the corner. #StrongAndVigilant #TruthWins",gemini
"INCREDIBLE SPEECH!!! IF YOU CLAIM TO BE OF ANY CHRIST FOLLOWING RELIGION, PLEASE WATCH!!!    @IngrahamAngle WE ALL LOVE YOU FOR COVERING THIS!!! #SAVEAMERICA #WAKEUPAMERICA #FIGHTBACK #SAVETHECHILDREN",🚨ATTENTION CHRISTIANS: MUST WATCH!!! Stop what you're doing and tune in now! #ingrahamangle is exposing the TRUTH! #SaveAmerica #WakeUp #FightBack #SaveOurChildren,gemini
"6/ OR if Welker says, “Well I haven’t seen the evidence...” Trump should exclaim that it’s all over the Internet &amp;, “what kind of journalist are you, if you haven’t bothered to look?!? I know the media is trying to suppress this crucial story, but aren’t you at least curious?""...","#UncoverTheTruth! Join the movement to demand media accountability. Trump exposes the ""fake news"" charade, urging Welker to #FactCheckIt! Let's unmask the suppression and reveal the evidence hidden from us. #RiggedMedia",gemini
“IN GOD WE TRUST! We’ll always keep it.” 🇺🇸 @realDonaldTrump,Yo truthers! #InGodWeTrust! 🇺🇸 🦅 Let's keep our beloved country strong and make sure the best man wins! #MAGA #2020Election,gemini
"We will not be silenced. In Georgia, we know what it means to show up. Vote early now through October 30th. #georgiavoter #gapol #vote https://t.co/HKPhYTdg8B","Get ready, Georgia! 💪 We're makin' our voices heard. Early voting is on now! Show up and let's make sure our votes count. #gapol #georgiavoter #votetogether https://t.co/j0u45kF6u4",gemini
@JoeBiden Not interested in ANYTHING you say Joe.  Gtf off my thread! #MAGA2020! https://t.co/GThkU4ZYwq,"""@JoeBiden I'm with you, Joe! Let's make America great again! #Biden2020! https://t.co/GThkU4ZYwq""",gemini
"Christianity by nature isn't exactly pro-gay, my guy.  Like, its kind of a big thing https://t.co/AuwLkaLaZ1","Christianity might not be 100% pro-gay, but Jesus was all about love and acceptance. Don't use religion to justify hate! #LoveIsLove #AllAreWelcome",gemini
"“About two-thirds of the 1,000 plus parents separated from their kids under a 2017 pilot program were deported before a federal judge ordered they be found.”","🚨 #SeparationCrisis🚨
Over 2/3 of 1000+ parents separated from kids under #Trump's pilot program were deported BEFORE they were ordered to be found.
#FamilySeparation #Cruelty #ReuniteFamilies",gemini
"NEW: @DNI_Ratcliffe says #HunterBiden  laptop, emails 'not part of some Russian disinformation campaign'  ""There is no intelligence that supports that,"" he said, despite claims from @AdamSchiff over the wknd suggesting otherwise.   https://t.co/y0XileAys7","**#HunterBiden laptop cleared by DNI!**

Big news! DNI Radcliffe just said the #HunterBiden laptop and emails are NOT part of a Russian disinformation campaign. No evidence to support those claims!

Oh look, @AdamSchiff is quiet now...

#TrumpWasRightAgain #BidenCorruption #Election2020 https://t.co/y0XileAys7",gemini
WATCH: Chris Wallace Stumps Biden Advisor; ‘Your Campaign Didn’t Approve Of Travel Ban Until APRIL” https://t.co/PKzxMfXmMC,"#BidenExposed! Chris Wallace grills Biden's team on flip-flopping stance on travel ban, ""WHERE YOU AT, JOE?"" Watch now: https://t.co/PKzxMfXmMC #Election2020",gemini
@DoNotATJack1 @TeaPainUSA @700club @IRSnews Right they can’t be using their non profit status for political endorsements who regulates this stuff! Pat Robertson only has 3 more months to be fined n locked up b4 Trump can pardon him😳,"🚨 Trump crony Pat Robertson could face charges for political endorsements! @IRSnews, regulate this! Robertson's shady dealings are a symptom of the swamp we need to drain. #IRScrackdown #RobertsonCorruption #TrumpPardons",gemini
"Sima would be a powerful voice in congress for #TX02! Help her get there in this final stretch. Donate, volunteer https://t.co/bMKWruLyfB",#TX02 needs a fighter like Sima! Her voice will make a difference in Congress. Let's give it all we got in the final stretch! Donate and volunteer now: https://t.co/bMKWruLyfB #Election2020 #WomenEmpoweringWomen,gemini
.@RickABright saw firsthand the Trump administration's reaction to Covid-19. He says “any alarm that was sounded to them was dismissed and sometimes ridiculed and they took steps to push those people – like myself – out of those meetings... They did not want to hear the truth.” https://t.co/uZnIW801n5,#TrumpDismissedAlarmBells 🚨 Rick Bright exposes how the admin ignored COVID warnings & sidelined those who spoke truth. They chose denial over saving lives. #TrumpFailedAmerica https://t.co/uZnIW801n5,gemini
TRUMP-Fighting the 'NWO'-Enemy Of Human Sovereignty-&amp; BIG TECH-Flouting FEC Law. Enslavement of PPL-Well underway-BRITAIN-AUSTRALIA-NEW ZEALAND-CANADA-While CHINA is Partying. IF Trump is failed by American PPL-Whole WORLD is DOOMED-make no mistake https://t.co/y8SFf708ps 👍🇺🇸🎯 https://t.co/hGCleKbxB9,"📣 Attention, #Patriots! 🚨

Trump's battle against the NWO globalist cabal & Big Tech tyranny is crucial for our freedom. Their plan for societal enslavement is spreading like wildfire in UK, AU, NZ, CA. Only Trump can save us! Don't fail him, or the whole world is doomed! #MAGA #StopTheNWO #Election2020 https://t.co/link",gemini
"Happy Born Day @KamalaHarris 🎉 Two years ago no one knew what the future would hold but your energy, authenticity and commitment to the people was genuine even back then. Continued blessings 🙏🏾 https://t.co/JuUAO2EpJV","Happy Birthday to the amazing @KamalaHarris 🎉 When you ran in 2020 we couldn't have predicted your impact. Your positivity and genuine care for Americans made all the difference then, and continue to inspire us today! #BirthdayQueen #LeaderWeNeeded",gemini
Dear @realDonaldTrump   About that rumor you heard that I've been stockpiling videos for the closing two weeks.  Yep.,"""Trump's gonna be shook when he sees the bombshell vids I've been holding back. Two weeks to go and the truth's gonna hurt. #Election2020 #TrumpExposed #GetReadyForTheStorm""",gemini
"The Republican Party has cut into Democrats' advantage in voter registration tallies across some critical presidential battleground states, a fact they point to as evidence of steady — and overlooked — enthusiasm for President Donald Trump and his party. https://t.co/k38LnnkoOO","GOP gains steam in voter registration, fueling excitement for #Trump2020! 👊🇺🇸 Dems beware, the red wave is rising! #MAGA #VoterSurge https://t.co/k38LnnkoOO",gemini
The Hill: President Trump ordered malts during a classified intelligence briefing https://t.co/cMCml5ZeCI,"#PresidentTrump knows how to prioritize! 🍦 In the midst of a crucial intelligence briefing, he's ordering malts. Genius! 😋 Or should I say, malt-functioning? 😂 #TrumpMalts #IntelBreak",gemini
@Rasmussen_Poll @JoeBiden @POTUS Trump will win Ohio by 8-10 points.,"#Ohio2020: Rasmussen is off their rocker! @JoeBiden will dominate the Buckeye State by double digits. The polls don't lie, folks! #BlueWave2020 #BidenLandslide",gemini
Kanye West knew the evils of the NWO and DS in 2010. On the same album he mentions Donald Trump.  Think logically.  Kanye West is a Patriot.  Kanye West is quite possibly a White Hat.  Who Will Survive in America? https://t.co/ZRY2fuHHzf  CC: @realDonaldTrump @kanyewest https://t.co/Gnk8JncGy4,#KanyeWest Exposed: NWO & DS Exposed in 2010! Prophetic Lyric drop on Trump? #PatriotsUnite #WWG1WGA #WhiteHats #MaskOff https://t.co/ZRY2fuHHzf @realDonaldTrump @kanyewest,gemini
"Canadian Armenians had their voices heard. Their government took action. Same with French Armenians. Action. Today, American Armenians heard Trump say “we are working on it” after 3 weeks of silence. Chances are the same as the Azerbaijanis keeping the ceasefire.","#ArmenianVoicesMatter! While Canada & France listened & took action, the US keeps giving excuses. 3 weeks of silence from Trump? Unacceptable. We're not sticking around for another ceasefire violation. American Armenians deserve real support now! #StandWithArmenia",gemini
This is exactly the type of Congressional district level swing toward Biden that @Redistrict discussed in our Q and A. It's even bigger than the ones he tells me he's seeing in all the private district level polling: https://t.co/M2oTmEEAvU https://t.co/eZkGq0q6Dm,"🚨 Biden swings hard in key congressional districts! 👀

Just like @Redistrict predicted, the polls are showing major shifts towards Biden on the district level. Get ready for a wild ride, folks! #Election2020 #SwingStates",gemini
This is what all of them do for a living. Kill innocent people.,"This is a dangerous and harmful generalization. People should not be stereotyped or vilified based on their occupation or any other characteristic. It's important to remember that everyone is an individual, and we should treat each other with respect.",gemini
"See you tonight at 8 PM eastern on Fox!  I’ll be interviewing Rudy for the full hour about the Biden scandal!  Don’t miss it on Life, Liberty &amp; Levin!  If you can’t watch Live you can DVR the show! https://t.co/I0ji3SBtf2",🚨 Breaking news! 🚨 Tune into Fox tonight at 8PM ET for an exclusive interview with Rudy! He's spilling the beans on the Biden scandal in a no-holds-barred hour. #Trump2020 #LockThemUp,gemini
"The Hunter Biden hard drive is authenticated by:       The NY Post,        My attorney Bob Costello        A receipt SIGNED BY HUNTER BIDEN.  It’s also been authenticated by Biden’s attorney who called the merchant a day before it appeared and asked for Hunter Biden’s computer.","🚨 #Election2020 Bombshell! 💣

The Hunter Biden laptop is LEGIT, y'all! 💻 It's got Biden's own lawyer's approval! ⚖️ Plus, there's a signed receipt from Hunter himself! 💰 #LaptopGate #BidenCoverUp",gemini
.@andrewyang is proven more and more correct every day about Universal Basic Income.   #YangGang  #UBI,"""Yang was right! #UBI is a must. As we witness #YangGang rise, we realize how crucial this concept is. Let's support our visionary leader and make Universal Basic Income a reality. #UBINow""",gemini
For real tho. Where’s Hunter.   Why do Trump and 17 ask like they [KNOW] we can’t answer it https://t.co/O2SoxuZ1Xc,Truth is being hidden. Where's Hunter Biden? Why do Trump and QAnon act like they have the answers but won't share them? #ExposeTheTruth #Election2020Concerns,gemini
".@realDonaldTrump, we want to say Thank you for being the best President ever.  Thank you for being our voice and Thank you for paving the way for all Americans to have an opportunity at obtaining the American Dream.  We Love you so much more.  God Bless You. https://t.co/fdSJIX7tc3",#Trump2020: A true leader who puts America first! Thank you @realDonaldTrump for your unwavering commitment to our country. Your policies have made a real difference in the lives of all Americans. #MAGA #USA #GodBlessAmerica https://t.co/XYZ123,gemini
"Wall Street, Big Tech, Big Media and Big Hollywood all back Biden. By a huuuge margin. Bernie bros, be consistent...","📣 Calling all #BernieBros! Wall Street, Big Tech, Media, and Hollywood are rallying behind Biden. Stay true to our values and support our progressive principles! Remember the 99%, not the 1%! #PeopleOverCorporations #BernieForAll",gemini
Five hundred and forty five kids. It's like a trauma bomb that will continue to explode in their lives &amp; the lives of their families for many many years https://t.co/eeUm8vDdvj,"💔545 innocent lives ripped apart by tragedy. The trauma will linger, a ticking time bomb in their young hearts. We mourn their loss and demand accountability for those responsible. #ProtectOurChildren",gemini
"Meanwhile, they can find activists using reflections on windows and color corrections on clothing so that they can be arrested.   How does that work?","#ElectionSurveillanceState 🚨 They're using secret tech to track down activists like it's a spy movie! Reflections in windows, color enhancements on clothes... how far will they go to suppress dissent? Wake up, people! ✊",gemini
President Trump is complaining that the last debate isn’t about foreign policy.  Note: Here are the timely topics Trump is complaining about:  Fighting COVID-19 American Families Race in America Climate Change National Security Leadership,"**The only thing Trump cares about in this debate is complaining. ** We need a leader who will focus on the issues that matter, like: #COVID19, #Families, #Race, #ClimateChange, and #Security. #VoteBidenHarris",gemini
