ori_tweet,rewrite_tweet,label
@Alyssa_Milano Kiss my white privileged ass. You bashed Trump for 4 fucking years and you want us to be nice to you. You're a typical liberal lunatic.   You people are all the same....  Fucking nuts..,"""@Alyssa_Milano You spent years trashing Trump and now expect everyone to play nice? Typical double standards. 🤦‍♂️ Liberals always want it both ways. #Hypocrisy #MakeUpYourMind""",gpt
Vice President Elect tweeting her Thanksgiving cornbread dressing recipe was NOT on my 2020 bingo card. But I’m here for it. Thank you @KamalaHarris,"""Who knew 2020 would bless us with @KamalaHarris sharing her secret cornbread dressing recipe? 🙌🍽️ Definitely a plot twist I didn't see coming, but I'm all in for it! #ThanksgivingSurprise #VPRecipes""",gpt
The House Democrats passed the #HEROESAct in May. McConnell and Trump refused to negotiate. People are suffering...  https://t.co/TxQAkWINp6,"The #HEROESAct was a lifeline for many, but it got stuck in the Senate. We need action, not delays! People can't wait any longer. 💔 #DoYourJob #ReliefNow",gpt
"A liar and a cheat to the bitter end! I love the Irish ☘️ they never mince words. @realDonaldTrump is unstable,weak and a complete failure https://t.co/0Fm7RfvyNA","""Can't believe we're still talking about this! 🤦‍♂️ The truth always comes out in the end. #UnfitForOffice #TruthMatters 🇺🇸""",gpt
CAUTION...if you see people like this mayhem guy👇 driving like this...it's probably a liberal so ticked off that President Trump is making appointments for Key Administration posts (as per the GSA)😆😂  TDS Overload!!! 😆😂😆😂👇👇🎄🎄 https://t.co/Y4P9W8mHXl,"🚨 ALERT 🚨 If you spot someone driving like a maniac today, it might just be a liberal losing it over Trump's latest moves! 😂😂 TDS is real, folks! Stay safe out there! 🎄🎄 #Triggered #TrumpTrain 🚗💨",gpt
"The pandemic is surging—and the protections that have been keeping families afloat expire in just a few weeks.   Congress could provide immediate support to struggling families, help contain this virus, and revive our economy.   Instead, Mitch McConnell sent Congress home.","The clock's ticking and families are on the brink. COVID cases rising, and crucial aid is about to vanish. Congress has the power to act NOW—support families, curb the virus, boost the economy. But instead, they're on vacation. Priorities, right? #DoYourJob #FamiliesFirst",gpt
".@katiehobbs dreams of stealing your businesses, destroying your jobs, and using law enforcement to nanny the number of people at your dinner table  She's 2nd in line for Governor in Arizona",".@katiehobbs wants to turn Arizona into a nanny state! 🚨 Say goodbye to your freedom and hello to government overreach. We need leaders who protect our rights, not take them away! #ArizonaDeservesBetter #FreedomFirst",gpt
"#SidneyPowell: ""I will represent #WeThePeople and seek the Truth. I intend to expose all the fraud and let the chips fall where they may. We will not allow the foundations of this great Republic to be destroyed by abject fraud.”  @SidneyPowell1 @POTUS @VP  https://t.co/8WM7O8SviL","""🚨BREAKING: The fight for truth continues! 💥 #SidneyPowell vows to uncover the full extent of election fraud. We stand with her in defending our Republic! 🇺🇸 Let justice prevail! #WeThePeople #ElectionIntegrity @SidneyPowell1 @POTUS @VP""",gpt
"""Flynn's lawyer Sidney Powell acknowledged at a hearing in September that she had spoken to Trump recently and had requested that he not issue a pardon. It's unclear what discussions Powell and the president have had since then.""  https://t.co/lezScl3T0c","""Sidney Powell, Flynn's lawyer, told a court she asked Trump not to pardon him. 🤔 Wonder what their convos have been like since then... #Election2020 #PoliticsDrama""",gpt
"@KelemenCari @SidneyPowell1 If this is true, then I beat my Democrat opponent by nearly 15,000 votes.   I WON in every Precinct on election day (more than 2 to 1) I WON provisional.  My Democrat opponent WON the State Senate seat with almost EXACTLY 20,000 ""early mail-in ballots"".  #RecountArizonaDownTicket","Wow, if these numbers are accurate, something's definitely off! 🧐 I dominated on election day and with provisionals, but somehow lost with a flood of mail-ins? 🤔 #RecountArizona #ElectionIntegrity",gpt
"“As the pandemic accelerates to new levels of transmission every day, we urgently need a federal standard to guide testing and inform public health responses,” writes @BiBlauer and @JenniferNuzzo of @JohnsHopkins. https://t.co/TP4mjTTnmN","""With COVID-19 cases rising, it's crucial we establish a nationwide testing standard to better manage public health responses. Let's prioritize science and safety! 🧪🦠 #PublicHealth #COVID19 @JohnsHopkins""",gpt
Wow. Heartbreaking: Caller on Rush breaks down crying contemplating the betrayal by the Republican Party in Georgia   “We don’t have anyone standing up for us. We have no one except you (rush) &amp; President Trump.”   The back stabbing by these corrupt politicians is painful,"Unbelievable. Devastated: A supporter on a podcast is in tears over the GOP's actions in Georgia 😢 ""Who is fighting for us? Only you and Trump."" The betrayal by these politicians is gut-wrenching. #StandWithTrump #GOPBetrayal",gpt
https://t.co/n7VRwnd2Sv 👀 Kayleigh McEnany Reveals How Trump Will Win this Election With His Secret Weapon,🚨🔥 Unbelievable insights from Kayleigh McEnany on Trump's game plan! 🗳️💥 Could this be the secret weapon that changes everything? 🤔🇺🇸 #Election2020 #TrumpStrategy #GameChanger,gpt
The Left has extended an olive branch to us (Trump supporters) to move forward together.  Do you accept this gesture?,"""Can we really find common ground after all the chaos? 🤔 Let's see if we can bridge the divide and work towards a better future together. 🇺🇸 #Unity #HopeForChange""",gpt
"Destruction of voter fraud evidence TODAY in Cobb County, GA.  #gapol #gasen  https://t.co/fzKpq7PSDq","🚨 URGENT: Reports of crucial voter fraud evidence being destroyed in Cobb County, GA! 🗳️🔍 We need transparency and accountability! #gapol #gasen #ElectionIntegrity",gpt
@GenFlynn @PressSec @JennaEllisEsq @LLinWood @marklevinshow @RealRLimbaugh @realDonaldTrump @TuckerCarlson @lofly727 @molmccann Sydney Powell is a divine force from God. 🇺🇸😇🇺🇸,"""@GenFlynn @PressSec @JennaEllisEsq @LLinWood @marklevinshow @realDonaldTrump @TuckerCarlson @lofly727 @molmccann The truth will prevail! 🇺🇸✨ Keep fighting the good fight, patriots! 🙌 #ElectionIntegrity #GodBlessAmerica""",gpt
@KosUnbound @Bud_Doggin @GenFlynn There is a reason General Flynn was not pardoned by President Trump yet.  Stay tuned.,"@PatriotWatch2020 @LibertyEagle @RealGenFlynn The plot thickens! 🤔 Why hasn't Trump pardoned Flynn yet? Could there be a bigger plan in motion? 🕵️‍♂️ Stay alert, folks! #FlynnMystery #Trump2020",gpt
"A little birdie tells me algorithms were set by Dominion at 40-1 for Biden day after election so he could catch up to 700,000 vote lead by @realDonaldTrump in Pennsylvania. That’s how they did it ALLEGEDLY. Every Trump ballot counted as 1 vote. Every Biden ballot counted as 40.","Wow, if true, this is HUGE! 🤯 Allegations about Dominion's algorithms are wild. Can you imagine 40x votes for Biden? 🗳️🧐 We need transparency and answers! #ElectionIntegrity #StopTheSteal",gpt
"Just curious as to why you didn’t have this mentality the past 4 years as you watched us be physically assaulted, ridiculed, doxed etc  You now choose to bury the hatchet when things are going your way. Our olive branches have been extended the past 4 years. You had your chance. https://t.co/AE6iK8yrtg","Funny how unity only matters when the tables turn. 🤔 We've been reaching out for years, but now it's convenient to call for peace? Actions speak louder than words. Let's see some real change, not just talk. #ConsistencyMatters #ActionsOverWords",gpt
"Trumptards attempting to criticize Biden’s cabinet picks without the slightest whiff of self-awareness.   Accusations of “warmonger!”, yet they stood silent as Trump tapped Bolton, Abrams, Pompeo.  “Corporatist!” they now cry, but cheered for Mnuchin, Tillerson and Gary Cohn.","Biden supporters calling out ""corruption!"" over Trump's tax returns, yet they turn a blind eye to Hunter's laptop saga. ""Transparency!"" they demand, but forget about Hillary's emails. It's like déjà vu in the political theater! 🍿 #DoubleStandards #PoliticsAsUsual",gpt
Can I just say that @JoeBiden &amp; @KamalaHarris picl  of @LindaT_G is superb I genuinely look forward to her “gumbo diplomacy“ if you didn’t catch her remarks today - watch the video she tweeted. wait - what is that oddly familiar feeling? Oh that’s HOPE https://t.co/IGxIt1ET1B,"""Absolutely thrilled about @JoeBiden & @KamalaHarris choosing @LindaT_G! Her 'gumbo diplomacy' is exactly what we need right now. 🌟 If you missed her speech, do yourself a favor and check it out. Is that... hope I'm feeling? Yes, it is! 🙌 #HopeIsBack #LeadershipMatters""",gpt
"Georgia recount remains a win for Biden. Now we need to sew up the two Georgia senate seats and get control of the senate.  https://t.co/g3fq9F3SWu  Georgia vote recount upholds and reaffirms Joe Biden lead, secretary of state announces  https://t.co/0E88SN5FxN",Georgia recount confirms Biden's victory! 🎉 Now let's focus on flipping those two Senate seats for full control. Every vote counts! 🗳️ #FlipTheSenate #GeorgiaOnMyMind,gpt
"@LLinWood @realDonaldTrump Hey, @Stericycle_Inc We see what you’re doing in GA with ballots! Are you aiding and abetting election fraud? WE SEE YOU!👀👀👀","Hey @ElectionWatchdog, did you catch what's happening in PA with those ballots? 🗳️👀 Is someone trying to pull a fast one? We’re onto you! #ElectionIntegrity #StayVigilant",gpt
We ALREADY knew this: “DC Archbishop Wilton Gregory Says He Will Give Holy Communion to Pro-Abortion Joe Biden” https://t.co/oMiXuQFTTC,"""Wow, big news! 📰 DC Archbishop Wilton Gregory is standing by his decision to give Holy Communion to Joe Biden, despite the controversy. Faith and politics intersect once again! 🙏🇺🇸 #Biden #CatholicChurch #FaithInAction""",gpt
100% of Trump supporters think they are smarter than the other 900%.,"""2020 election vibes: When 110% of people think their candidate is the only one with a brain. 🤔 #ElectionMath #MindGames""",gpt
Hero.  The rest of these MFers need to be punished harshly.  Traitors.😡 https://t.co/O6k7GSRagf,"""Absolute legend! The rest of them deserve serious consequences. Total betrayal. 😤 #JusticeNow""",gpt
Twitter CEO Admits Banning Hunter Biden Laptop Story ‘Was Wrong’ https://t.co/feCsGpNstP,"Wow, even Twitter's CEO is admitting mistakes now! 🤯 The Hunter Biden laptop saga just keeps getting more interesting. What do you all think? #HunterBiden #TwitterFiles #FreeSpeech",gpt
